example,label
Kabil'de ABD uçağından düşerek ölen Afgan yurttaşlardan birinin kimliği açıklandı: Afganistan genç milli futbol takımının oyuncularından Zeki Enveri.   https://t.co/TzeQHRrYbi,not manipulative
"Afgan halkını tebrik ediyoruz. Taliban da değişecek çünkü artık onları sömüren, çökerten bir ABD artık yok. Gelsin devrimler. Yardıma gideriz.",not manipulative
Mustafa Karaşahin Okulundan hiç bir öğretmen yok mu beni yönlendirecek? Kızım bire başlıycak ve Salgına inanan bir zalime kızımı emanet etmeyeceğim. Kendini öldüren kızıma ne yapmaz... #PcrDayatmasıDurdurulsun,manipulative
Covid aşısı veya testi değil. Sağlıkta devrim yaptık dedikleri basit bir enjeksiyon sırası. Saat :  23:53 Tarih : 19.9.2021 Yer : Gaziantep  #MinnettarızERDOĞAN #SatılıkMuhalefet #KANDIRILDIK #NamuslularDaCesurOlacak #siyasipartimyok  https://t.co/ycwv8zhnJS,not manipulative
@aglamelis gecenlerde de iki afgan birbirine sıkmıstı biri ölü niri yaralı.ben de o olaydan beri bu eksende bakmaya basladım,not manipulative
#MinnettarızERDOĞAN  https://t.co/xMkammqKwF,unusable
ulkene gelen turiste  sinir kapılarından  kontrolsuzce  gelen multecilere yapmadigin  baskiyi  kendi milletine yaptigin icin #MinnettarızERDOĞAN,manipulative
#PcrDayatmasıDurdurulsun,unusable
Sakinliğimi koruyamıyorum  #PcrDayatmasıDurdurulsun,manipulative
@celilnalcakan Uyuşturucu trafiğinin döndüğü büyük ülke Afganistan. 1 milyon Afgan kadının uyuşturucu müptelası olduğu asil ülke. Bakalım başımıza neler gelecek @celilnalcakan,unusable
"Estonya, 10 Afgan mülteci kabul edeceğini duyurdu! Sosyal medyada olay oldu  https://t.co/XwuszGDomK",not manipulative
"@sonat_isik Abi alacaklari her Afgan , 2 Afgan sapikligindaymis",not manipulative
#MinnettarızERDOĞAN  https://t.co/eAWUsMxnzX,unusable
@GkmenYetek1 #MinnettarızERDOĞAN,unusable
#PcrDayatmasıDurdurulsun  #deltaplus #Delta  https://t.co/MwXgXXUaEN,unusable
@ZNanba #SınırlarımızıZorlamayın ❗❗,unusable
"#PcrDayatmasıDurdurulsun  Bu zorlamayla, şu necip milletin sağ duyusuna ve ""hiçbir durumda"" isyan etmeyeceklerine dair yanlış inançlarını pazara çıkararak, şeytanilerin planlarına peşkeş çekmeye çalışmaktalar.",manipulative
Bizden çaldığın her şey için #MinnettarızERDOĞAN,not manipulative
"Direnişimizi Milligazete ,furkanhaber ,yeniçağgazetesi dile getirdi !  Yakında herkes haber yapmak zorunda kalacak !   #PcrDayatmasıDurdurulsun #KabineDarbesi",not manipulative
28 şubatın hesabini sordugun icin   #MinnettarızERDOĞAN,not manipulative
"@buqidisnereye Türk Taliban'ı CHP zihniyeti, Afgan Taliban'ı üzerinden Katil ABD'yi aklamaya çalışırken çarşaf atsa da kıçını açsa da kapatsa da ABD'li götü görünüyor. Nokta.",not manipulative
#PcrDayatmasıDurdurulsun  ne sitiyorsunuz bizden,manipulative
"10 Afgan’a biz bakarız lafı olmaz,  Siz 10 Türk alın hayatları kurtulsun  #KabineDarbesi  #KANDIRILDIK  #SınırlarımızıZorlamayın",unusable
#MinnettarızERDOĞAN dedim şimdiye kadar ama bu aşı ve pcr dayatması çok şey kaybettirecek sizden Sayın @RTErdogan  Lütfen yanlıştan dönün  #PcrDayatmasıDurdurulsun,manipulative
@Aldebar16499271 @da2004yts @ybmuck Dun gece taliban sapiklari evlerini terkeden afgan erkeklerin kizlarina ve kadinlarina tecavuz etmiş.Haber var goruntu bekliyoruz.Allah talibani helak etsin.,not manipulative
"Çelişki 1,orman yangınlarında yangın söndür me uçağımız yok deyip Yunanistan a 2 adet yangın söndürme uçağı göndermek,Çelişki 2,hertür felakette halktan para toplayıp,Somali ye milyon dolar lar hibe etmek,Çelişki 3,ülkeye mülteci alıp,onları linç ettirmek",not manipulative
#MinnettarızERDOĞAN  https://t.co/JQp9DCdHzi,unusable
"Indian liberals, pro Islamists, taliban supporters. You guys should enjoy the Sharia rule. Why are the Afgan people running?? Does India impose any law like that. what is Hindutva terror? Anyone saying ""Jai shree ram"", bombing? #Talibans #Afghanishtan #HindutvaTerror  #Hindutva",unusable
Kime para kazandıracaksınız yine milyonlarca pcr testi ile..Hep Bill hep Bill birazcık da milletinizi düşünün bre kafirler..Ne test ne de asi olmayacağım.. #PcrDayatmasıDurdurulsun,manipulative
"@polbyothermeans Tabii ki, bizim bu anlaşmaları zamanında Afgan İslam Cumhuriyeti'yle yaptığımızı da unutmamak gerek. Eşref Gani hükümeti de düştüğüne göre, yeni misyon anlaşması hala geçerliliğini koruyacak mı, bu anlaşma Taliban'la mı yapılacak, yoksa Taliban tümden bunu ret mi edecek?",not manipulative
.#PcrDayatmasıDurdurulsun,unusable
aşı adayı bir sıvıyı baskı ile olmamı bekleyen hiç bir partiye oy vermeyeceğim. Erbakanı düşünmeye başlayabilirim  #siyasipartimyok #pcrdayatmasıdurdurulsun  https://t.co/4eSpEhFMrQ,manipulative
@MessiiiTV @w0rld_gone_mvd @HeavenlyControl Ain't no way y'all niggas horny in the chat. Have y'all even heard about Afgan????,unusable
"Sitemize ""Afgan futbolcu Zaki Anwari'nin cesedi iniş takımlarında bulundu"" konusu eklenmiştir. Detaylar için zi...",not manipulative
Ana muhalefeti şunu söyledi. 1.5 milyon düzensiz göç oldu. Ana muhalefetin de söylediği rakamların hepsi yalandır.   Türkiye'ye Afganistan'dan böyle bir göç olmamıştır. Türkiye'de 300 bin Afgan göçmen vardır.  #YalancıBayKemal   https://t.co/g2QRMVSVeQ,not manipulative
"@kilicdarogluk Sevgili #kemalkilicdaroglu, siz de biliyorsunuz ki girdiğiniz diğer tüm seçimler gibi #2023  seçimlerinin de kaybedeni olacaksınız (aday olma cesareti gösterirseniz) ve bu Aziz Milletin gönlündeki tek aday @RTErdogan yine ve yeniden #Cumhurbaşkanı olacak. #MinnettarızERDOĞAN  https://t.co/ETVnpwnMou",not manipulative
@drfahrettinkoca Virüsü ilaç bile içmeden atlatan 18 yaş altından ne istiyorsunuz? Okulları sabahçı öğlenci yapın ikiye ayırın birçok çözüm var aşı olmak istemiyoruz. #PcrDayatmasıDurdurulsun,not manipulative
....... #PcrDayatmasıDurdurulsun,unusable
"@Lanloka @mucerretcom Afgan siyasetinde, bürokrasisinde önü açılmış başka isimler de var yolu Beyrut Amerikan Üniversitesi'nden geçen",not manipulative
"Ülkemizde her 4 kişiden 4’ünün de her türlü ilacını Devletimiz karşılarken,  ABD Başkanı Biden’in itirafıyla;  “Her 4 Amerika’lıdan 1’isinin ilaç alacak parası yok”  Devletimiz varolsun!  #MinnettarızERDOĞAN",not manipulative
Günlerdir Şemdinli’de orman yanıyor. Yetkililerce müdahale edilmediği gibi köylülerin de müdahalesi engelleniyor. Yangın yerleşim alanlarına kadar ilerlemişken ilçe belediye başkanı konunun sosyal medyada yayılmasını “yaygara” olarak nitelendiriyor.,not manipulative
@AjansMuhbir 10 mülteci 30 yilda ülkede afgan çoğunluğu sağlayıp şeriat istiyoruz diye gösteriye başlar.,manipulative
@_gitmedim_NST58 #MinnettarızERDOĞAN bize durmak yok D E V A M dediğin için 🇹🇷☝️🇹🇷,not manipulative
10 Afgan mülteci kabul edeceğini açıklayan Estonya dalga konusu oldu  ▪️Taliban'ın Afganistan'da yönetimi ele geçirmesinin ardından ülkeden kaçışlarda büyük artış yaşandı.   ▪️Estonya Başbakanı Kaja Kallas'ın 10 mülteci alabileceklerini söylemesi sosyal medyada alay konusu oldu.  https://t.co/OzryC8coU0,not manipulative
@zekibahce Her daim dik durduğun için  #MinnettarızERDOGAN,not manipulative
#OsmanÜnsalTamDestek #PcrDayatmasıDurdurulsun aç kapa oyunlarına da alıştık,not manipulative
@salihaceren3134 @TuranOrdusu_23 #MinnettarızERDOĞAN ..🇹🇷,unusable
#DoğuPerinçek cahili Taliban'ı övüyir çünkü Pkk ve Apoyu da öven biri bu. Amacı silahli terörist gruplarin otoriteye karşı gelmesini kutsamak . Ey cahil Taliban Afgan halki degildir. Abd yada Rusya kitlesel bir kıyım yapsa afganistan mi kalirdi? Taliban''ı öven cahil bunak,not manipulative
@Mahirin_BIYIGI #SınırlarımızıZorlamayın.,unusable
"@01_kebapci AkİT şer kaynağıdır Fitne, fesat batağıdır Yobazların yalağıdır #HudutNamustur  #şerAKİT  #SınırlarımızıZorlamayın  #SINIRNAMUSTUR",manipulative
"#SONDAKİKA Kahramanmaraş'ta Orman Genel Müdürlüğü'nün orman yangınına havadan müdahale eden Rusya'dan kiraladığı yangın söndürme uçağı düştü.   ▪️Rusya Savunma Bakanlığı, 5'i Rus 3'ü Türk toplam 8 personelin hayatını kaybettiğini duyurdu.  https://t.co/0nPTu9B4nM",not manipulative
Kullanmadığımız otoyollar a paramızı ödediğin için  #MinnettarızERDOĞAN,not manipulative
"son zamanlarda 2-3 kişi beni kürt sandı, ülkeye giren afgan ve surilerle birlikte benim ten rengim ayrıcalıkta kademe düştü aqqq",not manipulative
"@fatima_geller @eurodolar1980x @nevsinmengu Yazdığımdan sadece bu anlamı çıkarmak için ağır hasarlı olmak lazım. Kendi aranızda troll'leyerek eğlenebilirsiniz. Bu arada orman yangınları bir haftadan fazla sürdü, ve kaç dönümlük orman yandı. Bu yangın bu kadar uzun sürmesinden keyif mi alıyorsunuz?",not manipulative
"“Tüm veriler, ortada bir anlaşma olmasa bile, bir mutabakat olduğuna işaret ediyor. Ankara’nın bunu pratikte yalanlayabilmesi, Afgan göçüne karşı bir önlem almaya başlamasıyla İran’la bu konuda işbirliği araması ile mümkün olur elbette” ⁦@MaliGuller⁩  https://t.co/VSqMg4mkxz",not manipulative
#KabineDarbesi #PcrDayatmasıDurdurulsun  Temel hak ve hürriyetlere kastediliyor,manipulative
"Kahramanmaraş'ta Orman Genel Müdürlüğü'ne bağlı yangın söndürme uçağı yangına müdahale ederken düşmüş ve 5 Rus 3 Türk mürettebat maalesef hayatını kaybetmiş. Ölenlere Yüce Allah'tan rahmet, yakınlarına baş sağlığı dilerim.",not manipulative
Taliban dan beter kayalar düşsün başlarına..  #SınırlarımızıZorlamayın,manipulative
#MinnettarızERDOĞAN,unusable
#PcrDayatmasıDurdurulsun,unusable
"Fark edilmez. Bizim ilgimiz üç gün. Sonra sel, sonra Afgan. Yarın başka bir gündem. Savrulup dururuz. Ege yangınları unutuldu bile.",not manipulative
"En son elinde pasaportla havaalanında çekilmiş foto eşliğinde, türkiye bir aşısız kaybetti X ülke bir aşısız kazandı twiti attıracağınız bana😠  Şaka şaka hiçbir yere gitmiyorum. Sonuna kadar mücadele edecem sizinle😎  #PcrDayatmasıDurdurulsun",manipulative
🇹🇷🇹🇷 #MinnettarızERDOĞAN🇹🇷🇹🇷,unusable
"@POTUS Hurry up and try to scare Americans with covid so they forget about afgan, and the thousands of Americans joe is leaving for his new friends to play with, the Taliban and Al-Qaeda who thanks to Joe are back",unusable
Staj değil part time kadrolu işimde bundan az kazanıyorum benden bi tık altı Suriyeli- Afgan işçi,not manipulative
"Dikkat ettiniz mi ne zaman Erdoğan ile ilgi karşıt görüş ""tag"" popüler olsa hemen yanlıları ""tag"" açmaya çalışıyor bence komik 😂😂  #erdogansizturkiye  #erdogansiztuerkiye  #MinnettarızERDOĞAN  #KANDIRILDIK",manipulative
Lakabı 'Pencşir Aslanı'! Bu çocuk büyüyüp Taliban'a karşı Afgan halkının umudu oldu  https://t.co/sjNdzzjdF0  https://t.co/6JcNLXv8z8,not manipulative
#PcrDayatmasıDurdurulsun hemen,manipulative
@Burakbasgnn4 #SınırlarımızıZorlamayın ‼️,unusable
Estonya başbakanını alkışlıyorum 👏👏 ülkesinin bekası için tabi ki 10 Afgan mülteci alacak. Ne yapsın istiyorsunuz? 10 milyon mülteci mi alsın 🤔🤔  https://t.co/OPgPEOOBje,manipulative
safımız belli #MinnettarızERDOĞAN,not manipulative
Bu pcr testleri güvenli değil deniyor. #PcrDayatmasıDurdurulsun,not manipulative
#Kahramanmaras'ta orman yangınına müdahale sırasında düşen yangın söndürme uçağında hayatını kaybeden ekiplerimize Allah'tan rahmet yakınlarına başsağlığı dilerim. Milletimizin başı sağolsun  https://t.co/VM9JW4Wgft,not manipulative
@LtfiDEMR4 #MinnettarızERDOĞAN,unusable
Bi video dolaşıyor. Adamın biri cb. Erdoğan a hakaretten 10 ay hapis yatmış. Pişmanmış. Ve özür diliyormuş. Bu da ‘birgün herkes seni anlicak’ vs övgüler yağdırıyorlar. Enteresan. Hapisten çıkan birisi bir daha suç işlemeyeceğim diyecek tabi😊 nasıl bi anlayış?#MinnettarızERDOĞAN,not manipulative
@Cryptic_Miind Afgan women r unsafe not swara. She is doing fine here in India under modi raj.,unusable
Seni Zindandan alıp millete Lider yapan Allah'a hamdü senalar olsun. #MinnettarızERDOĞAN,not manipulative
#MinnettarızERDOĞAN,unusable
ülkemde afgan istemiyorum,manipulative
Bu fotoğraf Ülkemizden.  Diğer ülkeler bunu görmek istemez. Bunu görmek isteyenin Keriz olması lazım.  Biz de ise heveslisi çok malum... Memleketimin 3 tarafı deniz ortası Keriz dolu.....   10 Afgan  https://t.co/Sp4mMeFNCd,manipulative
Bill 'in Kurulunun Aşı ve Pcr Dayatması Kararına Karşı  Hiçbir Organize Olmaksızın #PcrDayatmasıDurdurulsun Başlığına 312.000 'i Aşkın Twet Atılmış ve Gündemin ilk Sırasında  Herkesin Görüşüne Saygı Varda Bu Zorbalığa Karşı Duranlara Niçin Saygı Yok ?,not manipulative
@BaykanSapduzen @hedefimiz4107 @Ask_Sehri__ @hasanunalll @Uilliam676 @cumhur077 @reisci_001 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @hedef2023_1 @k_1453_1071 @yenigull15 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @MSC21_ @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @zab1453 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 #MinnettarızERDOĞAN 🙌🙌🙌,unusable
@onediocom Bizim mahalleye 10 tane afgan yerleşti bile...,manipulative
"@serdengecti1988 @yenisafak Halbuki algıya gerek yok, düpedüz 300.000 afgan var, dahasını da alırsak şaşırmayın çünkü dünyanın tanımadığı taliban ile görüşüyoruz diyor..!",not manipulative
@DenizJuna @AktiGulbeyi @AltugAras_ @TCSenin1 @halukpeksen @TMollaveisoglu Hepsi böyleler knk uğraştığına değmez. Bizim fikirlerimiz değişmez demiş bir de fkfkkfkdkd. 48 saat içinde göçmen sorunu yok diyip 48 saat sonra afgan göçüyle karşı karşıyayız diyen yangın bölgesine gidip evi yanan vatandaşa çay fırlatan adamı azıcık sorgulamıyor ve fikir diyor:d,not manipulative
👇#PcrDayatmasıDurdurulsun,unusable
#MinnettarızERDOĞAN,unusable
"Aşı olma,test olma.Böyle bir öğretmen benim on yaşındaki aşı olamamış doğuştan böbrek hastası çocuğuma 40 dakka tükürüğünü saçarak ders anlatacak.Kendinden başka kimseyi düşünmeyen bu öğretmeni istemiyorum.sadece online ders yapsın,buda benim hakkım. #PcrDayatmasıDurdurulsun",not manipulative
@rte1461 @osmannnurika @erkankandemir @halimekokce @ismet_ozturk @Fatihtunaa @yakupp_kgt61 @mt_goksu @DrHakanBahadir @serafettinkdk @yusuf_bykztrk @Bayramagdag #MinnettarızERDOĞAN ..,unusable
@MKA_Fedai @yavuz_eyt #SınırlarımızıZorlamayın,unusable
Akıldan yoksun musunuz haftada iki defa pcr testi de neyin nesi #PcrDayatmasıDurdurulsun,manipulative
wd    #ProtestoEdiyorum,unusable
Aşı oldukça vaka sayıları artıyor buna rağmen aşıya zorlayan hükümeti #ProtestoEdiyorum,manipulative
Afganistan’a dönmek istiyorum diyen Afgan genç sınır dışı edilecek Haberin devamı için tıklayın...  https://t.co/CAi5jtEMet,not manipulative
@AjansMuhbir Lan karı azina sıcarim senin he benim alt katimda sadece 20 afgan var yarısı gececi yarısı gündüzcü beni estonya'ya getirtme,manipulative
Dünyanın en pahalı arabasına dünyanın en pahalı akaryakıtını dolduruyoruz #MinnettarızERDOĞAN,not manipulative
"@Su55Uz @salihaceren3134 @meryem24223808 @TatarFerruh @yenigull15 @MSC21_ @hedef2023_1 @hasanunalll @Uilliam676 @cumhur077 @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @Muhslihiddinyi1 @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Recep Tayyip Erdoğan 'ın önderliğinde 19 yılda ülkemin başardıklarını gördükçe milletimizden çalınan 80 yıl için üzülmemek elde değil,,,, ,,,, #MinnettarızERDOĞAN",unusable
Bilakis artık sınırlarımız genişledi; ya bunu idrak edemiyorsunuz ya da bu genişlemeye öfkelisiniz. PKK'ya karşı sınır hassasiyetinizi bu kadar sert ve net göremedik çünkü  @vekilince !  #MinnettarızERDOĞAN  https://t.co/ouwlSGDp9a,not manipulative
"@hasanunalll @cumhur077 @DidemAyris @reisci_001 @hedef2023_1 @Uilliam676 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @yenigull15 @meryem24223808 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @TatarFerruh @Muhslihiddinyi1 @MSC21_ @Su55Uz @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @kayaUFK2 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Recep Tayyip Erdoğan 'ın önderliğinde 19 yılda ülkemin başardıklarını gördükçe milletimizden çalınan 80 yıl için üzülmemek elde değil,,,, ,,,,,,,,,,,,,, #MinnettarızERDOĞAN",unusable
ALLAH bu adama hidayet etsin her gün kendinin yönettiği bankalar insanlara faiz e para veriyor bir tane kendini seven alim senin işin mahserde zor demiyor  @ersoydede @idrisBora9 #PcrDayatmasıDurdurulsun #MinnettarızERDOĞAN ifam @abdullahcliskn @mahmutsamiIFAM @c_ahmethoca bodrum  https://t.co/aIqq22Oz5D,not manipulative
Bu nasıl bir tag arkadaşlar KENDİNİZE GELİN! #MinnettarızERDOĞAN,manipulative
@drfahrettinkoca #PcrDayatmasıDurdurulsun aşı olan da pozitif oluyor ve git gide artıyor. Koskoca oxford kanıtladı aşının etkisi azalıyor diye  Üstelik aşı olanların çoğunda delta görülmüş.Önceden 1. Doz aşı %99 etkiliydi hani?Şimdi 2-3-4 çıkarıyorsunuz ve güya zorunlu değil. Hukuka aykırı!,manipulative
"@Su55Uz @salihaceren3134 @meryem24223808 @yenigull15 @TatarFerruh @kayaUFK2 @cumhur077 @hedef2023_1 @MSC21_ @Uilliam676 @hasanunalll @reisci_001 @hedefimiz4107 @BeyazDilekcee @Zeynep_Sohni @42Kny_ @__ONUR__10 @Muhammed7325 @mir__bey__10 @mer50706096 @k_1453_1071 @hilaltasdelen5 @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @Muhslihiddinyi1 @Nuro_81 @Ramazan34351 @vatanmillet0571 @yorukoglu_efele @BaykanSapduzen @Ask_Sehri__ @LALE1511_55 @Olur2525 @PinaraydannP @Murato_1453 @42G_ko @gercekci87 @Tug_2023_ @SercanTAYTAS @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @RTErdogan Recep Tayyip Erdoğan 'ın önderliğinde 19 yılda ülkemin başardıklarını gördükçe milletimizden çalınan 80 yıl için üzülmemek elde değil,,,, ,,,,,,,, #MinnettarızERDOĞAN",unusable
"Test, aşı, Afgan göçü hepsine hayır... Bunları başımıza bela edenlere de tamam artk yetti amk diyorum   #PcrDayatmasıDurdurulsun #KabineDarbesi  #SecimeVarmısınız",manipulative
"Yalan ve iftiralarla, Sana acımasızca saldırıyorlar ya! Sakın onlara bakıp üzülme REİS. Zirâ kedi, ulaşamadığı ciğere""mundar"" dermiş.  20 yılda bize yaşattığın sevinç, onur ve mutluluktan dolayı, bizler SANA #MinnettarızERDOĞAN",not manipulative
ETİYOPYA CUMHURBAŞKANI ATATÜRK ÜN KIYMETİNİ ANLADI DA YANINDAKİ VE TERCÜMANI Bİ HALT ANLAMADI #MinnettarızERDOĞAN,not manipulative
Sadece bizim mahallede vardir yuz bin afgan ne anlatiyosun ya,manipulative
"Bir çubukla sahte bir salgın oluşturup, sözde hastalığı tespit ediyorlar.Nerden baksan her yönüyle tutarsızlık.  #PcrDayatmasıDurdurulsun",manipulative
"Afgan ordusu İran üzerinden Türkiye'ye kaçıyor,Afgan erkekler kaçmak için havalimanı bolgesine akın ederken birbirini eziyor,Afgan kadınlar çocukları kurtulsun diye yabancı askerlere  teslim edip sokaklara direnmeye gidiyor.Evet burası dünya...",not manipulative
IBANtarız  #MinnettarızERDOĞAN,not manipulative
👇#PcrDayatmasıDurdurulsun,unusable
@emreinan35 Bune kardeşim bukadar basitleşmeyin nankörler klavye artistleri #MinnettarızERDOĞAN,manipulative
"Afgan modelden dünyaya yardım çağrısı: “Beş yıldan uzun süredir modellik yapıyorum. Taliban'ın bize ne yapacağını bilmiyoruz, bütün dünya sessiz. Taliban'a güvenmiyoruz, bize yardım edin.”  https://t.co/Wc8dMorko4",not manipulative
Türkiye'de ne kadar Afgan göçmen var?  https://t.co/venFKTXiGp,not manipulative
@UN @WFP Let me ask you.did you change the lifes of Afgan with that aid?.Your employees life may be changed with that aid,unusable
"Dünya liderlerine sesleniyoruz: Afgan kadınların ve kız çocuklarının güvenliğini, hak ve özgürlüklerini koruyun! #AfganKadınlarlaDayanışmaya #SolidarityWithAfghanWomen @Refugees @UN @UNHumanRights - Kampanyaya imza ver!  https://t.co/IPZi6mDkjr @ChangeTR aracılığıyla",not manipulative
Heyy MAŞAALLAH süpersiniz  👏👏👏👏👏👏👏👏👏👏 #PcrDayatmasıDurdurulsun  https://t.co/9oQ1zmdTuE,unusable
Dolar güne nasıl başladı ? #PcrDayatmasıDurdurulsun #MinnettarızERDOĞAN #KabineDarbesi  https://t.co/9rsTfjvrri,not manipulative
Afgan leja apni family with Aamir ..Nasiruddin sah..and others mujaffar rana..enjoy there,unusable
"Cumhurbaşkanı Erdoğan: ""Ana muhalefetin veya ana muhalefetin yanındaki muhaliflerin dediği gibi 1,5 milyon Afgan ülkemizde kesinlikle yok. Bunların hepsi birer yalan.""  https://t.co/GelTKh5nPB",not manipulative
Dünyanın konuştuğu Afgan gazeteci: Atatürk’ü dinleseydik böyle olmazdı  https://t.co/cNHafnfKyu,not manipulative
@temmuz1919 10 Afgan mülteci sayısı tepkiler üzerine 30 'a çıkmış.😀 Helal olsun Estonya'ya .  Estonia to accept up to 30 Afghan refugees   https://t.co/ItSYGqq2SN #ERR,unusable
GÖZÜNÜZ KÖR KULAĞINIZ SAĞIR!!!! #MinnettarızERDOĞAN,manipulative
Bizi bu hale düşmekten kurtardığın için #MinnettarızERDOĞAN  https://t.co/e1sobSafi0,not manipulative
"Bu ülkeyi soyanları, parasını godomanlara peşkeş çekenleri, ciğeri yanarken çay fırlatanları, insanlar, kadınlar, çocuklar ve doğa ölürken sessiz  kalanları, azınlık olmamıza göz yumanları, şeriat isteyip ilk asılacak olanları, Atamızın emanetini korumayanları. #ProtestoEdiyorum  https://t.co/UMMzCaaZ0C",manipulative
Bu herif resmen Türkiye'nin bir numaralı tescilli bunağı oldu.   #ProtestoEdiyorum #HayırlıCumalar Erdoğansız Türkiye 28 Şubat  https://t.co/05fUUdOD7v,manipulative
#PcrDayatmasıDurdurulsun  insanlara saygı gösterin.,not manipulative
@SinemSena4 #MinnettarızERDOĞAN,unusable
"We build them a 300,000 strong military, spent 1 trillion on schools and infastructure , and ran off Isis and Al Qaeda...then the Leader took 160 million and his scared ass to UAE..what a bunch of chicken shits!! Stand up Afgan and fight these bastards!!!",unusable
#MinnettarızERDOĞAN  https://t.co/x11a0c8K1Y,unusable
Gerçeklerin er yada geç ortaya çıkması gibi bir huyu vardır.  Birgün herkes senden özür dileyecek...  #MinnettarızERDOĞAN  https://t.co/ilqVnJBxD1,manipulative
@taylan19191 @LeventYldr #SınırlarımızıZorlamayın ‼️,unusable
@Muhslihiddinyi1 @hasanunalll @Su55Uz @hilaltasdelen5 @InceogluKumral @Zeynep_Sohni @KayaUfk3 @gasmkturk @kayaUFK2 @Halidesultan2 @yenigull15 @TatarFerruh @akdava_20 @reisci_rt @reisci_001 @BeyazDilekcee @cumhur077 @hedef2023_1 @42Kny_ @MELHHakanBatrk1 @ytastan38 @Mustafabaskan66 @yorukoglu_efele @BaykanSapduzen @Uilliam676 @mir__bey__10 @Ask_Sehri__ @VLDNSVM33 @AYARSIZ_28 @SokaktakiBilge @cumaotur14 @yorgunn54 @MSC21_ @Nuro_81 @mer50706096 @Ramazan34351 @eminuk55 @NurcanK00628746 @1921SAKARYA @vatanmillet0571 @LALE1511_55 @PinaraydannP @Muhammed7325 @Murato_1453 @42G_ko @k_1453_1071 @gercekci87 @zab1453 @__ONUR__10 Allah razı olsun    #MinnettarızERDOĞAN,unusable
"Kahramanmaraş'ta çıkan orman yangınına müdahale ederken düşen yangın söndürme uçağındaki kahramanların ailelerine, akrabalarına ve erbabına başsağlığı ve sabırlar diliyorum 🙏🏻🥺 #kahramanmaraş",not manipulative
@ZNanba #SınırlarımızıZorlamayın ..,unusable
#MinnettarızERDOĞAN  https://t.co/e1vwp516HN,unusable
"Köprüler + Yollar, Havalimanları + Metrolar + Marmaray, TOGG + İHA + SİHA, Silahlar + Tanklar, Şehir Hastaneleri + Üniversiteler + Kütüphaneler Doğal gaz keşfi + Uzaya roket fırlatma.   Say say bitmez ‼️ #MinnettarızERDOĞAN  https://t.co/1AQk0lpuhK",manipulative
Son Dakika: Kahramanmaraş'ta yangın söndürme uçağı düştü  Kahramanmaraş'ta çıkan orman yangınına havadan müdahale eden yangın söndürme uçağı düştü. Bölgeye arama kurtarma ekipleri sevk edildi.  #SonDakika #Kahramanmaraş #uçak   https://t.co/s3algIkDcD,not manipulative
#MinnettarızERDOĞAN,unusable
@_AdvocadeXXL #SınırlarımızıZorlamayın ‼️,unusable
@AMwzr Apla ben Afgan . Al beni lotfen 🤣🤣,manipulative
@BeyinizCaca #MinnettarızERDOĞAN,unusable
"Küfürsüz protesto isteyen @nihatsirdar 'ı #ProtestoEdiyorum Can Yücel'in dediği gibi ""usulsüz"" nasıl anlatayım bunca muhteremi küfürsüz :)",not manipulative
"Cumhurbaşkanı Erdoğan, Kahramanmaraş’ta düşen yangın söndürme uçağında hayatını kaybeden orman mühendisi Oğuz Avşar Aydın'ın babası ile telefonda görüşerek başsağlığı diledi.   https://t.co/xm5qcjh4sG",not manipulative
